0 OPEN 
209804 RULE d820eb40bb79466f33bf732077f800f2_1991d41c18ba709e2bc83d2682ce19db_71692a8d04f19b1ef500672956f82e97_cb8f26241e8ffeb07a76ff75832f17d5_71692a8d04f19b1ef500672956f82e97
209809 NODE da453691f9cf217a3521b095d0aefd59_bc1b344230c68bb1744de8014db76213
209867 RULE 433cccb048ba21c7067c9a82da6e3286_da453691f9cf217a3521b095d0aefd59_bc1b344230c68bb1744de8014db76213_dc2175b69f3424265c34f78f303455ee_bc1b344230c68bb1744de8014db76213
209869 NODE 1f985421a8b343b8887b4ec01e0bf1a5_cca3de9588013adcf3e052516f839bc0
209921 RULE 9bc6f1e7709d05bad5ef903b73eb0207_1f985421a8b343b8887b4ec01e0bf1a5_cca3de9588013adcf3e052516f839bc0_e054e6c11f3db980a3ac79d767f87f97_cca3de9588013adcf3e052516f839bc0
209923 NODE dfa06362dcf875aee3afd0aa9fba88d3_904995d7603997cfd36cff731d65e92f
209969 RULE a53a12e87c6fc763bb9ed8bd1188ff98_dfa06362dcf875aee3afd0aa9fba88d3_904995d7603997cfd36cff731d65e92f_31bb634a56bfa9fb479c5439c229ebd0_904995d7603997cfd36cff731d65e92f
209970 NODE cb8f26241e8ffeb07a76ff75832f17d5_71692a8d04f19b1ef500672956f82e97
210023 RULE d0ab7024fc8aeef39a9a6d87bc3006c1_cb8f26241e8ffeb07a76ff75832f17d5_71692a8d04f19b1ef500672956f82e97_17f228a5fda5d62aefd652e3d0a24f00_71692a8d04f19b1ef500672956f82e97
210025 NODE dc2175b69f3424265c34f78f303455ee_bc1b344230c68bb1744de8014db76213
210081 RULE a53a12e87c6fc763bb9ed8bd1188ff98_dc2175b69f3424265c34f78f303455ee_bc1b344230c68bb1744de8014db76213_78fc5b7177883a737d53f77d19f021b2_bc1b344230c68bb1744de8014db76213
210085 NODE e054e6c11f3db980a3ac79d767f87f97_cca3de9588013adcf3e052516f839bc0
210135 RULE dbdc342f3d4f7725f91a0be890ef88eb_e054e6c11f3db980a3ac79d767f87f97_cca3de9588013adcf3e052516f839bc0_5669b4c452503a080c2316b31c3d2f85_cca3de9588013adcf3e052516f839bc0
210137 NODE 31bb634a56bfa9fb479c5439c229ebd0_904995d7603997cfd36cff731d65e92f
210183 RULE d820eb40bb79466f33bf732077f800f2_31bb634a56bfa9fb479c5439c229ebd0_904995d7603997cfd36cff731d65e92f_257c26754fb1c639209d8c3755ad504d_904995d7603997cfd36cff731d65e92f
210185 NODE 17f228a5fda5d62aefd652e3d0a24f00_71692a8d04f19b1ef500672956f82e97
210239 RULE cea77a2f7339b0ebc29955a3edd3ade3_17f228a5fda5d62aefd652e3d0a24f00_71692a8d04f19b1ef500672956f82e97_689883fa3aadf31503a54de3c7560404_71692a8d04f19b1ef500672956f82e97
210241 NODE 78fc5b7177883a737d53f77d19f021b2_bc1b344230c68bb1744de8014db76213
210296 RULE d820eb40bb79466f33bf732077f800f2_78fc5b7177883a737d53f77d19f021b2_bc1b344230c68bb1744de8014db76213_a11ad524150088dc98c03484b88c31c5_bc1b344230c68bb1744de8014db76213
210298 NODE 5669b4c452503a080c2316b31c3d2f85_cca3de9588013adcf3e052516f839bc0
210344 RULE 70cc981e905ae18e1c6074578475b6a5_5669b4c452503a080c2316b31c3d2f85_cca3de9588013adcf3e052516f839bc0_d4d54f5f0707d728cf365f7fc2fe1195_cca3de9588013adcf3e052516f839bc0
210345 NODE 257c26754fb1c639209d8c3755ad504d_904995d7603997cfd36cff731d65e92f
210391 RULE 4c1f18adab98d136c1b9aaed60f2e41c_257c26754fb1c639209d8c3755ad504d_904995d7603997cfd36cff731d65e92f_85d940a04dc0913fef451e2c43e96733_904995d7603997cfd36cff731d65e92f
210392 NODE 689883fa3aadf31503a54de3c7560404_71692a8d04f19b1ef500672956f82e97
210447 RULE f85c41138feb6cfd7ae68716c9def5_689883fa3aadf31503a54de3c7560404_71692a8d04f19b1ef500672956f82e97_6ea8031b9f8f1bea7b62d89f3883c32a_71692a8d04f19b1ef500672956f82e97
210449 NODE a11ad524150088dc98c03484b88c31c5_bc1b344230c68bb1744de8014db76213
210507 RULE 4c1f18adab98d136c1b9aaed60f2e41c_a11ad524150088dc98c03484b88c31c5_bc1b344230c68bb1744de8014db76213_79ef755398b886e140925e10a02568ea_bc1b344230c68bb1744de8014db76213
210510 NODE d4d54f5f0707d728cf365f7fc2fe1195_cca3de9588013adcf3e052516f839bc0
210556 RULE 433cccb048ba21c7067c9a82da6e3286_d4d54f5f0707d728cf365f7fc2fe1195_cca3de9588013adcf3e052516f839bc0_1ecf10595d7be28ee4841ab652e2603_cca3de9588013adcf3e052516f839bc0
210558 NODE 85d940a04dc0913fef451e2c43e96733_904995d7603997cfd36cff731d65e92f
210603 RULE cea77a2f7339b0ebc29955a3edd3ade3_85d940a04dc0913fef451e2c43e96733_904995d7603997cfd36cff731d65e92f_ff819489c5bf1dd805a420b9f9db86d4_904995d7603997cfd36cff731d65e92f
210605 NODE 6ea8031b9f8f1bea7b62d89f3883c32a_71692a8d04f19b1ef500672956f82e97
210658 RULE ce6f907eb0da38cc6618619790aacdff_6ea8031b9f8f1bea7b62d89f3883c32a_71692a8d04f19b1ef500672956f82e97_94e3ac55a7e53cc342be9ee40e8b7511_71692a8d04f19b1ef500672956f82e97
210660 NODE 79ef755398b886e140925e10a02568ea_bc1b344230c68bb1744de8014db76213
210714 RULE cea77a2f7339b0ebc29955a3edd3ade3_79ef755398b886e140925e10a02568ea_bc1b344230c68bb1744de8014db76213_4acb5de7985ad54ff50cd0b1a534eaf3_bc1b344230c68bb1744de8014db76213
210716 NODE 1ecf10595d7be28ee4841ab652e2603_cca3de9588013adcf3e052516f839bc0
210762 RULE a53a12e87c6fc763bb9ed8bd1188ff98_1ecf10595d7be28ee4841ab652e2603_cca3de9588013adcf3e052516f839bc0_f12ef00baf6d04e2eb0939f18cd2083_cca3de9588013adcf3e052516f839bc0
210764 NODE ff819489c5bf1dd805a420b9f9db86d4_904995d7603997cfd36cff731d65e92f
210815 RULE 5c77170dd57aa6fc00c17ee3c7e78ccd_ff819489c5bf1dd805a420b9f9db86d4_904995d7603997cfd36cff731d65e92f_2bb333f5176ed2d8ca3cde350db92267_904995d7603997cfd36cff731d65e92f
210817 NODE 94e3ac55a7e53cc342be9ee40e8b7511_71692a8d04f19b1ef500672956f82e97
210919 RULE 9f0c0400b21c4eec2974ec0b8d19ebb9_94e3ac55a7e53cc342be9ee40e8b7511_71692a8d04f19b1ef500672956f82e97_96dea0de4cc6db7b922055872e7c6546_71692a8d04f19b1ef500672956f82e97
210921 NODE 4acb5de7985ad54ff50cd0b1a534eaf3_bc1b344230c68bb1744de8014db76213
210976 RULE 5c77170dd57aa6fc00c17ee3c7e78ccd_4acb5de7985ad54ff50cd0b1a534eaf3_bc1b344230c68bb1744de8014db76213_c0c871724dadb06396a0957e46bbda29_bc1b344230c68bb1744de8014db76213
210978 NODE f12ef00baf6d04e2eb0939f18cd2083_cca3de9588013adcf3e052516f839bc0
211027 RULE d820eb40bb79466f33bf732077f800f2_f12ef00baf6d04e2eb0939f18cd2083_cca3de9588013adcf3e052516f839bc0_46e166a5e37e9ca2298df1ebb37c404c_cca3de9588013adcf3e052516f839bc0
211028 NODE 2bb333f5176ed2d8ca3cde350db92267_904995d7603997cfd36cff731d65e92f
211074 RULE 729209e285c9d6f1c48ff9853b440922_2bb333f5176ed2d8ca3cde350db92267_904995d7603997cfd36cff731d65e92f_64e6970ea3b4580fb3dbf0285d9ef2b4_904995d7603997cfd36cff731d65e92f
211076 NODE 96dea0de4cc6db7b922055872e7c6546_71692a8d04f19b1ef500672956f82e97
211129 RULE 5c77170dd57aa6fc00c17ee3c7e78ccd_96dea0de4cc6db7b922055872e7c6546_71692a8d04f19b1ef500672956f82e97_70ff9861e8c4dc4ce60397ead7d60eec_71692a8d04f19b1ef500672956f82e97
211131 NODE c0c871724dadb06396a0957e46bbda29_bc1b344230c68bb1744de8014db76213
211189 RULE 729209e285c9d6f1c48ff9853b440922_c0c871724dadb06396a0957e46bbda29_bc1b344230c68bb1744de8014db76213_34bb7596e6a1bf10afc4cd58cc70a33c_bc1b344230c68bb1744de8014db76213
211191 NODE 46e166a5e37e9ca2298df1ebb37c404c_cca3de9588013adcf3e052516f839bc0
211248 RULE 4c1f18adab98d136c1b9aaed60f2e41c_46e166a5e37e9ca2298df1ebb37c404c_cca3de9588013adcf3e052516f839bc0_51edf008681d6a1fa0bd1d8b49cb0b7e_cca3de9588013adcf3e052516f839bc0
211251 NODE 64e6970ea3b4580fb3dbf0285d9ef2b4_904995d7603997cfd36cff731d65e92f
211349 RULE 9f0c0400b21c4eec2974ec0b8d19ebb9_64e6970ea3b4580fb3dbf0285d9ef2b4_904995d7603997cfd36cff731d65e92f_6f53745df272d21d4028d34839e6f9cb_904995d7603997cfd36cff731d65e92f
211352 NODE 70ff9861e8c4dc4ce60397ead7d60eec_71692a8d04f19b1ef500672956f82e97
211410 RULE 5e96e0dfcb7d5a27152c2770abce2af7_70ff9861e8c4dc4ce60397ead7d60eec_71692a8d04f19b1ef500672956f82e97_d173602fc89070ef14f13b3a064be088_71692a8d04f19b1ef500672956f82e97
211412 NODE 34bb7596e6a1bf10afc4cd58cc70a33c_bc1b344230c68bb1744de8014db76213
211517 RULE 9f0c0400b21c4eec2974ec0b8d19ebb9_34bb7596e6a1bf10afc4cd58cc70a33c_bc1b344230c68bb1744de8014db76213_87776cc252d7f66dd5e3d0fe5cc14f9a_bc1b344230c68bb1744de8014db76213
211518 NODE 51edf008681d6a1fa0bd1d8b49cb0b7e_cca3de9588013adcf3e052516f839bc0
211577 RULE cea77a2f7339b0ebc29955a3edd3ade3_51edf008681d6a1fa0bd1d8b49cb0b7e_cca3de9588013adcf3e052516f839bc0_8ed70a26f84b4a16a8b61e9bcb12a1c8_cca3de9588013adcf3e052516f839bc0
211579 NODE 6f53745df272d21d4028d34839e6f9cb_904995d7603997cfd36cff731d65e92f
211624 RULE b818b19118f03fb7b6677aee3c702185_6f53745df272d21d4028d34839e6f9cb_904995d7603997cfd36cff731d65e92f_deeff3c1431128a18f5f4cc5e40ce34e_904995d7603997cfd36cff731d65e92f
211626 NODE d173602fc89070ef14f13b3a064be088_71692a8d04f19b1ef500672956f82e97
211725 RULE 9f0c0400b21c4eec2974ec0b8d19ebb9_d173602fc89070ef14f13b3a064be088_71692a8d04f19b1ef500672956f82e97_c0ce0221b55f45d947d303653d3a5498_71692a8d04f19b1ef500672956f82e97
211727 NODE 87776cc252d7f66dd5e3d0fe5cc14f9a_bc1b344230c68bb1744de8014db76213
211782 RULE b818b19118f03fb7b6677aee3c702185_87776cc252d7f66dd5e3d0fe5cc14f9a_bc1b344230c68bb1744de8014db76213_54806b330ded7df85b74cf855df75a0c_bc1b344230c68bb1744de8014db76213
211784 NODE 8ed70a26f84b4a16a8b61e9bcb12a1c8_cca3de9588013adcf3e052516f839bc0
211840 RULE 5c77170dd57aa6fc00c17ee3c7e78ccd_8ed70a26f84b4a16a8b61e9bcb12a1c8_cca3de9588013adcf3e052516f839bc0_a9a8d3028df8dd590281eb0c08f485f9_cca3de9588013adcf3e052516f839bc0
211841 NODE deeff3c1431128a18f5f4cc5e40ce34e_904995d7603997cfd36cff731d65e92f
211886 RULE 552553eda0e8d8636618c95e092277b0_deeff3c1431128a18f5f4cc5e40ce34e_904995d7603997cfd36cff731d65e92f_608d7cb376d75be8c446c7da7b179d78_904995d7603997cfd36cff731d65e92f
211888 NODE c0ce0221b55f45d947d303653d3a5498_71692a8d04f19b1ef500672956f82e97
212002 RULE fd2bba50c8ab21300e1786aacd8c87de_c0ce0221b55f45d947d303653d3a5498_71692a8d04f19b1ef500672956f82e97_9fed5338e5b13928712eb6a783a69d50_71692a8d04f19b1ef500672956f82e97
212003 NODE 54806b330ded7df85b74cf855df75a0c_bc1b344230c68bb1744de8014db76213
212059 RULE 552553eda0e8d8636618c95e092277b0_54806b330ded7df85b74cf855df75a0c_bc1b344230c68bb1744de8014db76213_ca07b255c02da12bee850e6b40fbb63a_bc1b344230c68bb1744de8014db76213
212061 NODE a9a8d3028df8dd590281eb0c08f485f9_cca3de9588013adcf3e052516f839bc0
212113 RULE 729209e285c9d6f1c48ff9853b440922_a9a8d3028df8dd590281eb0c08f485f9_cca3de9588013adcf3e052516f839bc0_d06df868f79dfda768df84c53cd90c1d_cca3de9588013adcf3e052516f839bc0
212115 NODE 608d7cb376d75be8c446c7da7b179d78_904995d7603997cfd36cff731d65e92f
212160 RULE 70cc981e905ae18e1c6074578475b6a5_608d7cb376d75be8c446c7da7b179d78_904995d7603997cfd36cff731d65e92f_d66a7eddfb20c4cb0b6f10b6f392ed4f_904995d7603997cfd36cff731d65e92f
212164 NODE 9fed5338e5b13928712eb6a783a69d50_71692a8d04f19b1ef500672956f82e97
212220 RULE dbdc342f3d4f7725f91a0be890ef88eb_9fed5338e5b13928712eb6a783a69d50_71692a8d04f19b1ef500672956f82e97_bdab78af2a38ab4eb510aa10e9e2d7f9_71692a8d04f19b1ef500672956f82e97
212222 NODE ca07b255c02da12bee850e6b40fbb63a_bc1b344230c68bb1744de8014db76213
212279 RULE 70cc981e905ae18e1c6074578475b6a5_ca07b255c02da12bee850e6b40fbb63a_bc1b344230c68bb1744de8014db76213_53f2ac5f598c3b3513375e8b42c0dc49_bc1b344230c68bb1744de8014db76213
212281 NODE d06df868f79dfda768df84c53cd90c1d_cca3de9588013adcf3e052516f839bc0
212381 RULE 9f0c0400b21c4eec2974ec0b8d19ebb9_d06df868f79dfda768df84c53cd90c1d_cca3de9588013adcf3e052516f839bc0_19c82d393029d5c39b8ac1fa3d8a61f2_cca3de9588013adcf3e052516f839bc0
212384 NODE d66a7eddfb20c4cb0b6f10b6f392ed4f_904995d7603997cfd36cff731d65e92f
212430 RULE 433cccb048ba21c7067c9a82da6e3286_d66a7eddfb20c4cb0b6f10b6f392ed4f_904995d7603997cfd36cff731d65e92f_214e7bc63e6fedcde28478e26538a70f_904995d7603997cfd36cff731d65e92f
212432 NODE bdab78af2a38ab4eb510aa10e9e2d7f9_71692a8d04f19b1ef500672956f82e97
212485 RULE 70cc981e905ae18e1c6074578475b6a5_bdab78af2a38ab4eb510aa10e9e2d7f9_71692a8d04f19b1ef500672956f82e97_4d093b1ff041988b4b75d6b645b3c831_71692a8d04f19b1ef500672956f82e97
212488 NODE 53f2ac5f598c3b3513375e8b42c0dc49_bc1b344230c68bb1744de8014db76213
212544 RULE 433cccb048ba21c7067c9a82da6e3286_53f2ac5f598c3b3513375e8b42c0dc49_bc1b344230c68bb1744de8014db76213_83c24bff97f9010ff299e9098f4618fb_bc1b344230c68bb1744de8014db76213
212546 NODE 19c82d393029d5c39b8ac1fa3d8a61f2_cca3de9588013adcf3e052516f839bc0
212599 RULE b818b19118f03fb7b6677aee3c702185_19c82d393029d5c39b8ac1fa3d8a61f2_cca3de9588013adcf3e052516f839bc0_a43e9ffb606c4fdab38728a1a0eab474_cca3de9588013adcf3e052516f839bc0
212601 NODE 214e7bc63e6fedcde28478e26538a70f_904995d7603997cfd36cff731d65e92f
212650 RULE a53a12e87c6fc763bb9ed8bd1188ff98_214e7bc63e6fedcde28478e26538a70f_904995d7603997cfd36cff731d65e92f_1404db192f68ef124d35875bfbf3d703_904995d7603997cfd36cff731d65e92f
212653 NODE 4d093b1ff041988b4b75d6b645b3c831_71692a8d04f19b1ef500672956f82e97
212706 RULE 433cccb048ba21c7067c9a82da6e3286_4d093b1ff041988b4b75d6b645b3c831_71692a8d04f19b1ef500672956f82e97_ac57191555dbee6a62940b3508a8edde_71692a8d04f19b1ef500672956f82e97
212707 NODE 83c24bff97f9010ff299e9098f4618fb_bc1b344230c68bb1744de8014db76213
212763 RULE a53a12e87c6fc763bb9ed8bd1188ff98_83c24bff97f9010ff299e9098f4618fb_bc1b344230c68bb1744de8014db76213_3e00b8b97b0f9ae6e6dfd1802331023e_bc1b344230c68bb1744de8014db76213
212765 NODE a43e9ffb606c4fdab38728a1a0eab474_cca3de9588013adcf3e052516f839bc0
212817 RULE 552553eda0e8d8636618c95e092277b0_a43e9ffb606c4fdab38728a1a0eab474_cca3de9588013adcf3e052516f839bc0_ba879147ce7dd0458b63239996214af2_cca3de9588013adcf3e052516f839bc0
212820 NODE 1404db192f68ef124d35875bfbf3d703_904995d7603997cfd36cff731d65e92f
212870 RULE d820eb40bb79466f33bf732077f800f2_1404db192f68ef124d35875bfbf3d703_904995d7603997cfd36cff731d65e92f_33b81c313719b4582a372fe26f3b1aa9_904995d7603997cfd36cff731d65e92f
212871 NODE ac57191555dbee6a62940b3508a8edde_71692a8d04f19b1ef500672956f82e97
212926 RULE a53a12e87c6fc763bb9ed8bd1188ff98_ac57191555dbee6a62940b3508a8edde_71692a8d04f19b1ef500672956f82e97_38b0c5eb88f2c8126cb5898101d3bf58_71692a8d04f19b1ef500672956f82e97
212928 NODE 3e00b8b97b0f9ae6e6dfd1802331023e_bc1b344230c68bb1744de8014db76213
212991 RULE d820eb40bb79466f33bf732077f800f2_3e00b8b97b0f9ae6e6dfd1802331023e_bc1b344230c68bb1744de8014db76213_66845f08ea6d7251c98cff16e5e0c01d_bc1b344230c68bb1744de8014db76213
212993 NODE ba879147ce7dd0458b63239996214af2_cca3de9588013adcf3e052516f839bc0
213040 RULE 70cc981e905ae18e1c6074578475b6a5_ba879147ce7dd0458b63239996214af2_cca3de9588013adcf3e052516f839bc0_2feaa8773ee94d016d9ab6cdbce9c74a_cca3de9588013adcf3e052516f839bc0
213041 NODE 33b81c313719b4582a372fe26f3b1aa9_904995d7603997cfd36cff731d65e92f
213086 RULE fcc932f6797bec5c4fa9a0919113472d_33b81c313719b4582a372fe26f3b1aa9_904995d7603997cfd36cff731d65e92f_c9ce55bc81e6caae285f1e152a51a39b_904995d7603997cfd36cff731d65e92f
213088 NODE 38b0c5eb88f2c8126cb5898101d3bf58_71692a8d04f19b1ef500672956f82e97
213141 RULE d820eb40bb79466f33bf732077f800f2_38b0c5eb88f2c8126cb5898101d3bf58_71692a8d04f19b1ef500672956f82e97_f685399bc4f9f8635cd121670040a542_71692a8d04f19b1ef500672956f82e97
213143 NODE 66845f08ea6d7251c98cff16e5e0c01d_bc1b344230c68bb1744de8014db76213
213198 RULE 4c1f18adab98d136c1b9aaed60f2e41c_66845f08ea6d7251c98cff16e5e0c01d_bc1b344230c68bb1744de8014db76213_365b84003ac30153d21a4c5e57198d20_bc1b344230c68bb1744de8014db76213
213203 NODE 2feaa8773ee94d016d9ab6cdbce9c74a_cca3de9588013adcf3e052516f839bc0
213254 RULE 433cccb048ba21c7067c9a82da6e3286_2feaa8773ee94d016d9ab6cdbce9c74a_cca3de9588013adcf3e052516f839bc0_aca43028b44d8d2b7cd1b755ea6cf37e_cca3de9588013adcf3e052516f839bc0
213257 NODE c9ce55bc81e6caae285f1e152a51a39b_904995d7603997cfd36cff731d65e92f
213308 RULE cea77a2f7339b0ebc29955a3edd3ade3_c9ce55bc81e6caae285f1e152a51a39b_904995d7603997cfd36cff731d65e92f_41bc1ea9c7452a962d13124b81981a4d_904995d7603997cfd36cff731d65e92f
213310 NODE f685399bc4f9f8635cd121670040a542_71692a8d04f19b1ef500672956f82e97
213364 RULE fcc932f6797bec5c4fa9a0919113472d_f685399bc4f9f8635cd121670040a542_71692a8d04f19b1ef500672956f82e97_d8dc8a20a281c1bfde418547bbee00b3_71692a8d04f19b1ef500672956f82e97
213367 NODE 365b84003ac30153d21a4c5e57198d20_bc1b344230c68bb1744de8014db76213
213425 RULE cea77a2f7339b0ebc29955a3edd3ade3_365b84003ac30153d21a4c5e57198d20_bc1b344230c68bb1744de8014db76213_c2c03f97f8ed6920572c9772ff25b79d_bc1b344230c68bb1744de8014db76213
213426 NODE aca43028b44d8d2b7cd1b755ea6cf37e_cca3de9588013adcf3e052516f839bc0
213473 RULE a53a12e87c6fc763bb9ed8bd1188ff98_aca43028b44d8d2b7cd1b755ea6cf37e_cca3de9588013adcf3e052516f839bc0_bf78e6fe99a8ad60a833629f6daaef4a_cca3de9588013adcf3e052516f839bc0
213475 NODE 41bc1ea9c7452a962d13124b81981a4d_904995d7603997cfd36cff731d65e92f
213520 RULE 5c77170dd57aa6fc00c17ee3c7e78ccd_41bc1ea9c7452a962d13124b81981a4d_904995d7603997cfd36cff731d65e92f_52e567faefcc12401debd9ec5c23b1a2_904995d7603997cfd36cff731d65e92f
213523 NODE d8dc8a20a281c1bfde418547bbee00b3_71692a8d04f19b1ef500672956f82e97
213580 RULE cea77a2f7339b0ebc29955a3edd3ade3_d8dc8a20a281c1bfde418547bbee00b3_71692a8d04f19b1ef500672956f82e97_f38b76d9d795bb2e9ea0b4e942d38640_71692a8d04f19b1ef500672956f82e97
213581 NODE c2c03f97f8ed6920572c9772ff25b79d_bc1b344230c68bb1744de8014db76213
213638 RULE 5c77170dd57aa6fc00c17ee3c7e78ccd_c2c03f97f8ed6920572c9772ff25b79d_bc1b344230c68bb1744de8014db76213_b8f5e102282a8a2ee77383fa8632bdb7_bc1b344230c68bb1744de8014db76213
213639 NODE bf78e6fe99a8ad60a833629f6daaef4a_cca3de9588013adcf3e052516f839bc0
213688 RULE d820eb40bb79466f33bf732077f800f2_bf78e6fe99a8ad60a833629f6daaef4a_cca3de9588013adcf3e052516f839bc0_7175a1e7c3256e544957a894e2baea96_cca3de9588013adcf3e052516f839bc0
213689 NODE 52e567faefcc12401debd9ec5c23b1a2_904995d7603997cfd36cff731d65e92f
213734 RULE eda72887d51466ca12ef9fb370a5f983_52e567faefcc12401debd9ec5c23b1a2_904995d7603997cfd36cff731d65e92f_6d15a6c9d7e37f8dd26a3448430c0ff0_904995d7603997cfd36cff731d65e92f
213736 NODE f38b76d9d795bb2e9ea0b4e942d38640_71692a8d04f19b1ef500672956f82e97
213790 RULE 5c77170dd57aa6fc00c17ee3c7e78ccd_f38b76d9d795bb2e9ea0b4e942d38640_71692a8d04f19b1ef500672956f82e97_ffb77eca2b61bb3081a4eb96971effb5_71692a8d04f19b1ef500672956f82e97
213792 NODE b8f5e102282a8a2ee77383fa8632bdb7_bc1b344230c68bb1744de8014db76213
213848 RULE 729209e285c9d6f1c48ff9853b440922_b8f5e102282a8a2ee77383fa8632bdb7_bc1b344230c68bb1744de8014db76213_40346c7b9d39db52c264a3fbdff8bec3_bc1b344230c68bb1744de8014db76213
213850 NODE 7175a1e7c3256e544957a894e2baea96_cca3de9588013adcf3e052516f839bc0
213902 RULE d0ab7024fc8aeef39a9a6d87bc3006c1_7175a1e7c3256e544957a894e2baea96_cca3de9588013adcf3e052516f839bc0_7af7cf29f0efce13fbd4d02dd2522133_cca3de9588013adcf3e052516f839bc0
213904 NODE 6d15a6c9d7e37f8dd26a3448430c0ff0_904995d7603997cfd36cff731d65e92f
214002 RULE 9f0c0400b21c4eec2974ec0b8d19ebb9_6d15a6c9d7e37f8dd26a3448430c0ff0_904995d7603997cfd36cff731d65e92f_82f26947e9e9ce4850b78f5705d795f5_904995d7603997cfd36cff731d65e92f
214004 NODE ffb77eca2b61bb3081a4eb96971effb5_71692a8d04f19b1ef500672956f82e97
214059 RULE eda72887d51466ca12ef9fb370a5f983_ffb77eca2b61bb3081a4eb96971effb5_71692a8d04f19b1ef500672956f82e97_65390c1553ed862a4fae6ff2b4403401_71692a8d04f19b1ef500672956f82e97
214061 NODE 40346c7b9d39db52c264a3fbdff8bec3_bc1b344230c68bb1744de8014db76213
214166 RULE 9f0c0400b21c4eec2974ec0b8d19ebb9_40346c7b9d39db52c264a3fbdff8bec3_bc1b344230c68bb1744de8014db76213_6b6ccf7bf4946deb6a8d404bb9876966_bc1b344230c68bb1744de8014db76213
214170 NODE 7af7cf29f0efce13fbd4d02dd2522133_cca3de9588013adcf3e052516f839bc0
214220 RULE cea77a2f7339b0ebc29955a3edd3ade3_7af7cf29f0efce13fbd4d02dd2522133_cca3de9588013adcf3e052516f839bc0_dac14eacf0a14a766e9a7fadaf04efd7_cca3de9588013adcf3e052516f839bc0
214222 NODE 82f26947e9e9ce4850b78f5705d795f5_904995d7603997cfd36cff731d65e92f
214267 RULE 810e9f9121da2b5da54a7b43a369b33_82f26947e9e9ce4850b78f5705d795f5_904995d7603997cfd36cff731d65e92f_5fc7edb216b631419b3e6b64cf12384a_904995d7603997cfd36cff731d65e92f
214270 NODE 65390c1553ed862a4fae6ff2b4403401_71692a8d04f19b1ef500672956f82e97
214378 RULE 9f0c0400b21c4eec2974ec0b8d19ebb9_65390c1553ed862a4fae6ff2b4403401_71692a8d04f19b1ef500672956f82e97_d9337a1b2b572c3d991c437a0c0779e8_71692a8d04f19b1ef500672956f82e97
214379 NODE 6b6ccf7bf4946deb6a8d404bb9876966_bc1b344230c68bb1744de8014db76213
214436 RULE b818b19118f03fb7b6677aee3c702185_6b6ccf7bf4946deb6a8d404bb9876966_bc1b344230c68bb1744de8014db76213_66b0d44de6ac49936539604db5db0ab5_bc1b344230c68bb1744de8014db76213
214438 NODE dac14eacf0a14a766e9a7fadaf04efd7_cca3de9588013adcf3e052516f839bc0
214484 RULE f85c41138feb6cfd7ae68716c9def5_dac14eacf0a14a766e9a7fadaf04efd7_cca3de9588013adcf3e052516f839bc0_13b86de1cd68171dce00bdebb0e54068_cca3de9588013adcf3e052516f839bc0
214486 NODE 5fc7edb216b631419b3e6b64cf12384a_904995d7603997cfd36cff731d65e92f
214531 RULE dbdc342f3d4f7725f91a0be890ef88eb_5fc7edb216b631419b3e6b64cf12384a_904995d7603997cfd36cff731d65e92f_47594de920df8489b5bdbacf1a661038_904995d7603997cfd36cff731d65e92f
214533 NODE d9337a1b2b572c3d991c437a0c0779e8_71692a8d04f19b1ef500672956f82e97
214590 RULE 810e9f9121da2b5da54a7b43a369b33_d9337a1b2b572c3d991c437a0c0779e8_71692a8d04f19b1ef500672956f82e97_ae6387894892aa7ebbfc65b4cbfa377f_71692a8d04f19b1ef500672956f82e97
214592 NODE 66b0d44de6ac49936539604db5db0ab5_bc1b344230c68bb1744de8014db76213
214649 RULE 552553eda0e8d8636618c95e092277b0_66b0d44de6ac49936539604db5db0ab5_bc1b344230c68bb1744de8014db76213_5d2f5be2b07b32453b7d636cc372b5f_bc1b344230c68bb1744de8014db76213
214651 NODE 13b86de1cd68171dce00bdebb0e54068_cca3de9588013adcf3e052516f839bc0
214697 RULE ce6f907eb0da38cc6618619790aacdff_13b86de1cd68171dce00bdebb0e54068_cca3de9588013adcf3e052516f839bc0_8ca962bbd93151641c74e8feb89a6111_cca3de9588013adcf3e052516f839bc0
214699 NODE 47594de920df8489b5bdbacf1a661038_904995d7603997cfd36cff731d65e92f
214743 RULE 70cc981e905ae18e1c6074578475b6a5_47594de920df8489b5bdbacf1a661038_904995d7603997cfd36cff731d65e92f_2940bd3421546b10d6d59a0647198421_904995d7603997cfd36cff731d65e92f
214745 NODE ae6387894892aa7ebbfc65b4cbfa377f_71692a8d04f19b1ef500672956f82e97
214797 RULE dbdc342f3d4f7725f91a0be890ef88eb_ae6387894892aa7ebbfc65b4cbfa377f_71692a8d04f19b1ef500672956f82e97_d058483dbb10e846ed0858f5dbbd54b6_71692a8d04f19b1ef500672956f82e97
214798 NODE 5d2f5be2b07b32453b7d636cc372b5f_bc1b344230c68bb1744de8014db76213
214853 RULE 70cc981e905ae18e1c6074578475b6a5_5d2f5be2b07b32453b7d636cc372b5f_bc1b344230c68bb1744de8014db76213_bb0214f9ff7d290683b9a9a2768bfc7e_bc1b344230c68bb1744de8014db76213
214854 NODE 8ca962bbd93151641c74e8feb89a6111_cca3de9588013adcf3e052516f839bc0
